split,category,filename,width,height
leather,train,leather\train\good\163.jpg,640,640
leather,train,leather\train\good\164.jpg,640,640
leather,train,leather\train\good\165.jpg,640,640
leather,train,leather\train\good\166.jpg,640,640
leather,train,leather\train\good\167.jpg,640,640
leather,train,leather\train\good\168.jpg,640,640
leather,train,leather\train\good\169.jpg,640,640
leather,train,leather\train\good\170.jpg,640,640
leather,train,leather\train\good\171.jpg,640,640
leather,train,leather\train\good\172.jpg,640,640
leather,train,leather\train\good\173.jpg,640,640
leather,train,leather\train\good\174.jpg,640,640
leather,train,leather\train\good\175.jpg,640,640
leather,train,leather\train\good\176.jpg,640,640
leather,train,leather\train\good\177.jpg,640,640
leather,train,leather\train\good\178.jpg,640,640
leather,train,leather\train\good\179.jpg,640,640
leather,train,leather\train\good\180.jpg,640,640
leather,train,leather\train\good\181.jpg,640,640
leather,train,leather\train\good\182.jpg,640,640
leather,train,leather\train\good\183.jpg,640,640
leather,train,leather\train\good\184.jpg,640,640
leather,train,leather\train\good\185.jpg,640,640
leather,train,leather\train\good\186.jpg,640,640
leather,train,leather\train\good\187.jpg,640,640
leather,train,leather\train\good\188.jpg,640,640
leather,train,leather\train\good\189.jpg,640,640
leather,train,leather\train\good\190.jpg,640,640
leather,train,leather\train\good\191.jpg,640,640
leather,train,leather\train\good\192.jpg,640,640
leather,train,leather\train\good\193.jpg,640,640
leather,train,leather\train\good\194.jpg,640,640
leather,train,leather\train\good\195.jpg,640,640
leather,train,leather\train\good\196.jpg,640,640
leather,train,leather\train\good\197.jpg,640,640
leather,train,leather\train\good\198.jpg,640,640
leather,train,leather\train\good\199.jpg,640,640
leather,train,leather\train\good\200.jpg,640,640
leather,train,leather\train\good\201.jpg,640,640
leather,train,leather\train\good\202.jpg,640,640
leather,train,leather\train\good\203.jpg,640,640
leather,train,leather\train\good\204.jpg,640,640
leather,train,leather\train\good\205.jpg,640,640
leather,train,leather\train\good\206.jpg,640,640
leather,train,leather\train\good\207.jpg,640,640
leather,train,leather\train\good\208.jpg,640,640
leather,train,leather\train\good\209.jpg,640,640
leather,train,leather\train\good\210.jpg,640,640
leather,train,leather\train\good\211.jpg,640,640
leather,train,leather\train\good\212.jpg,640,640
leather,train,leather\train\good\213.jpg,640,640
leather,train,leather\train\good\214.jpg,640,640
leather,train,leather\train\good\215.jpg,640,640
leather,train,leather\train\good\216.jpg,640,640
leather,train,leather\train\good\217.jpg,640,640
leather,train,leather\train\good\218.jpg,640,640
leather,train,leather\train\good\219.jpg,640,640
leather,train,leather\train\good\220.jpg,640,640
leather,train,leather\train\good\221.jpg,640,640
leather,train,leather\train\good\222.jpg,640,640
leather,train,leather\train\good\223.jpg,640,640
leather,train,leather\train\good\224.jpg,640,640
leather,train,leather\train\good\225.jpg,640,640
leather,train,leather\train\good\226.jpg,640,640
leather,train,leather\train\good\227.jpg,640,640
leather,train,leather\train\good\228.jpg,640,640
leather,train,leather\train\good\229.jpg,640,640
leather,train,leather\train\good\230.jpg,640,640
leather,train,leather\train\good\231.jpg,640,640
leather,train,leather\train\good\232.jpg,640,640
leather,train,leather\train\good\233.jpg,640,640
leather,train,leather\train\good\234.jpg,640,640
leather,train,leather\train\good\235.jpg,640,640
leather,train,leather\train\good\236.jpg,640,640
leather,train,leather\train\good\237.jpg,640,640
leather,train,leather\train\good\238.jpg,640,640
leather,train,leather\train\good\239.jpg,640,640
leather,train,leather\train\good\240.jpg,640,640
leather,train,leather\train\good\241.jpg,640,640
leather,train,leather\train\good\242.jpg,640,640
leather,train,leather\train\good\243.jpg,640,640
leather,train,leather\train\good\244.jpg,640,640
metal_nut,test,metal_nut\test\bent\000.jpg,640,640
metal_nut,test,metal_nut\test\bent\001.jpg,640,640
metal_nut,test,metal_nut\test\bent\002.jpg,640,640
metal_nut,test,metal_nut\test\bent\003.jpg,640,640
metal_nut,test,metal_nut\test\bent\004.jpg,640,640
metal_nut,test,metal_nut\test\bent\005.jpg,640,640
metal_nut,test,metal_nut\test\bent\006.jpg,640,640
metal_nut,test,metal_nut\test\bent\007.jpg,640,640
metal_nut,test,metal_nut\test\bent\008.jpg,640,640
metal_nut,test,metal_nut\test\bent\009.jpg,640,640
metal_nut,test,metal_nut\test\bent\010.jpg,640,640
metal_nut,test,metal_nut\test\bent\011.jpg,640,640
metal_nut,test,metal_nut\test\bent\012.jpg,640,640
metal_nut,test,metal_nut\test\bent\013.jpg,640,640
metal_nut,test,metal_nut\test\bent\014.jpg,640,640
metal_nut,test,metal_nut\test\bent\015.jpg,640,640
metal_nut,test,metal_nut\test\bent\016.jpg,640,640
metal_nut,test,metal_nut\test\bent\017.jpg,640,640
metal_nut,test,metal_nut\test\bent\018.jpg,640,640
metal_nut,test,metal_nut\test\bent\019.jpg,640,640
metal_nut,test,metal_nut\test\bent\020.jpg,640,640
metal_nut,test,metal_nut\test\bent\021.jpg,640,640
metal_nut,test,metal_nut\test\bent\022.jpg,640,640
metal_nut,test,metal_nut\test\bent\023.jpg,640,640
metal_nut,test,metal_nut\test\bent\024.jpg,640,640
metal_nut,test,metal_nut\test\color\000.jpg,640,640
metal_nut,test,metal_nut\test\color\001.jpg,640,640
metal_nut,test,metal_nut\test\color\002.jpg,640,640
metal_nut,test,metal_nut\test\color\003.jpg,640,640
metal_nut,test,metal_nut\test\color\004.jpg,640,640
metal_nut,test,metal_nut\test\color\005.jpg,640,640
metal_nut,test,metal_nut\test\color\006.jpg,640,640
metal_nut,test,metal_nut\test\color\007.jpg,640,640
metal_nut,test,metal_nut\test\color\008.jpg,640,640
metal_nut,test,metal_nut\test\color\009.jpg,640,640
metal_nut,test,metal_nut\test\color\010.jpg,640,640
metal_nut,test,metal_nut\test\color\011.jpg,640,640
metal_nut,test,metal_nut\test\color\012.jpg,640,640
metal_nut,test,metal_nut\test\color\013.jpg,640,640
metal_nut,test,metal_nut\test\color\014.jpg,640,640
metal_nut,test,metal_nut\test\color\015.jpg,640,640
metal_nut,test,metal_nut\test\color\016.jpg,640,640
metal_nut,test,metal_nut\test\color\017.jpg,640,640
metal_nut,test,metal_nut\test\color\018.jpg,640,640
metal_nut,test,metal_nut\test\color\019.jpg,640,640
metal_nut,test,metal_nut\test\color\020.jpg,640,640
metal_nut,test,metal_nut\test\color\021.jpg,640,640
metal_nut,test,metal_nut\test\flip\000.jpg,640,640
metal_nut,test,metal_nut\test\flip\001.jpg,640,640
metal_nut,test,metal_nut\test\flip\002.jpg,640,640
metal_nut,test,metal_nut\test\flip\003.jpg,640,640
metal_nut,test,metal_nut\test\flip\004.jpg,640,640
metal_nut,test,metal_nut\test\flip\005.jpg,640,640
metal_nut,test,metal_nut\test\flip\006.jpg,640,640
metal_nut,test,metal_nut\test\flip\007.jpg,640,640
metal_nut,test,metal_nut\test\flip\008.jpg,640,640
metal_nut,test,metal_nut\test\flip\009.jpg,640,640
metal_nut,test,metal_nut\test\flip\010.jpg,640,640
metal_nut,test,metal_nut\test\flip\011.jpg,640,640
metal_nut,test,metal_nut\test\flip\012.jpg,640,640
metal_nut,test,metal_nut\test\flip\013.jpg,640,640
metal_nut,test,metal_nut\test\flip\014.jpg,640,640
metal_nut,test,metal_nut\test\flip\015.jpg,640,640
metal_nut,test,metal_nut\test\flip\016.jpg,640,640
metal_nut,test,metal_nut\test\flip\017.jpg,640,640
metal_nut,test,metal_nut\test\flip\018.jpg,640,640
metal_nut,test,metal_nut\test\flip\019.jpg,640,640
metal_nut,test,metal_nut\test\flip\020.jpg,640,640
metal_nut,test,metal_nut\test\flip\021.jpg,640,640
metal_nut,test,metal_nut\test\flip\022.jpg,640,640
metal_nut,test,metal_nut\test\good\000.jpg,640,640
metal_nut,test,metal_nut\test\good\001.jpg,640,640
metal_nut,test,metal_nut\test\good\002.jpg,640,640
metal_nut,test,metal_nut\test\good\003.jpg,640,640
metal_nut,test,metal_nut\test\good\004.jpg,640,640
metal_nut,test,metal_nut\test\good\005.jpg,640,640
metal_nut,test,metal_nut\test\good\006.jpg,640,640
metal_nut,test,metal_nut\test\good\007.jpg,640,640
metal_nut,test,metal_nut\test\good\008.jpg,640,640
metal_nut,test,metal_nut\test\good\009.jpg,640,640
metal_nut,test,metal_nut\test\good\010.jpg,640,640
metal_nut,test,metal_nut\test\good\011.jpg,640,640
metal_nut,test,metal_nut\test\good\012.jpg,640,640
metal_nut,test,metal_nut\test\good\013.jpg,640,640
metal_nut,test,metal_nut\test\good\014.jpg,640,640
metal_nut,test,metal_nut\test\good\015.jpg,640,640
metal_nut,test,metal_nut\test\good\016.jpg,640,640
metal_nut,test,metal_nut\test\good\017.jpg,640,640
metal_nut,test,metal_nut\test\good\018.jpg,640,640
metal_nut,test,metal_nut\test\good\019.jpg,640,640
metal_nut,test,metal_nut\test\good\020.jpg,640,640
metal_nut,test,metal_nut\test\good\021.jpg,640,640
metal_nut,test,metal_nut\test\scratch\000.jpg,640,640
metal_nut,test,metal_nut\test\scratch\001.jpg,640,640
metal_nut,test,metal_nut\test\scratch\002.jpg,640,640
metal_nut,test,metal_nut\test\scratch\003.jpg,640,640
metal_nut,test,metal_nut\test\scratch\004.jpg,640,640
metal_nut,test,metal_nut\test\scratch\005.jpg,640,640
metal_nut,test,metal_nut\test\scratch\006.jpg,640,640
metal_nut,test,metal_nut\test\scratch\007.jpg,640,640
metal_nut,test,metal_nut\test\scratch\008.jpg,640,640
metal_nut,test,metal_nut\test\scratch\009.jpg,640,640
metal_nut,test,metal_nut\test\scratch\010.jpg,640,640
metal_nut,test,metal_nut\test\scratch\011.jpg,640,640
metal_nut,test,metal_nut\test\scratch\012.jpg,640,640
metal_nut,test,metal_nut\test\scratch\013.jpg,640,640
metal_nut,test,metal_nut\test\scratch\014.jpg,640,640
metal_nut,test,metal_nut\test\scratch\015.jpg,640,640
metal_nut,test,metal_nut\test\scratch\016.jpg,640,640
metal_nut,test,metal_nut\test\scratch\017.jpg,640,640
metal_nut,test,metal_nut\test\scratch\018.jpg,640,640
metal_nut,test,metal_nut\test\scratch\019.jpg,640,640
metal_nut,test,metal_nut\test\scratch\020.jpg,640,640
metal_nut,test,metal_nut\test\scratch\021.jpg,640,640
metal_nut,test,metal_nut\test\scratch\022.jpg,640,640
metal_nut,train,metal_nut\train\good\000.jpg,640,640
metal_nut,train,metal_nut\train\good\001.jpg,640,640
metal_nut,train,metal_nut\train\good\002.jpg,640,640
metal_nut,train,metal_nut\train\good\003.jpg,640,640
metal_nut,train,metal_nut\train\good\004.jpg,640,640
metal_nut,train,metal_nut\train\good\005.jpg,640,640
metal_nut,train,metal_nut\train\good\006.jpg,640,640
metal_nut,train,metal_nut\train\good\007.jpg,640,640
metal_nut,train,metal_nut\train\good\008.jpg,640,640
metal_nut,train,metal_nut\train\good\009.jpg,640,640
metal_nut,train,metal_nut\train\good\010.jpg,640,640
metal_nut,train,metal_nut\train\good\011.jpg,640,640
metal_nut,train,metal_nut\train\good\012.jpg,640,640
metal_nut,train,metal_nut\train\good\013.jpg,640,640
metal_nut,train,metal_nut\train\good\014.jpg,640,640
metal_nut,train,metal_nut\train\good\015.jpg,640,640
metal_nut,train,metal_nut\train\good\016.jpg,640,640
metal_nut,train,metal_nut\train\good\017.jpg,640,640
metal_nut,train,metal_nut\train\good\018.jpg,640,640
metal_nut,train,metal_nut\train\good\019.jpg,640,640
metal_nut,train,metal_nut\train\good\020.jpg,640,640
metal_nut,train,metal_nut\train\good\021.jpg,640,640
metal_nut,train,metal_nut\train\good\022.jpg,640,640
metal_nut,train,metal_nut\train\good\023.jpg,640,640
metal_nut,train,metal_nut\train\good\024.jpg,640,640
metal_nut,train,metal_nut\train\good\025.jpg,640,640
metal_nut,train,metal_nut\train\good\026.jpg,640,640
metal_nut,train,metal_nut\train\good\027.jpg,640,640
metal_nut,train,metal_nut\train\good\028.jpg,640,640
metal_nut,train,metal_nut\train\good\029.jpg,640,640
metal_nut,train,metal_nut\train\good\030.jpg,640,640
metal_nut,train,metal_nut\train\good\031.jpg,640,640
metal_nut,train,metal_nut\train\good\032.jpg,640,640
metal_nut,train,metal_nut\train\good\033.jpg,640,640
metal_nut,train,metal_nut\train\good\034.jpg,640,640
metal_nut,train,metal_nut\train\good\035.jpg,640,640
metal_nut,train,metal_nut\train\good\036.jpg,640,640
metal_nut,train,metal_nut\train\good\037.jpg,640,640
metal_nut,train,metal_nut\train\good\038.jpg,640,640
metal_nut,train,metal_nut\train\good\039.jpg,640,640
metal_nut,train,metal_nut\train\good\040.jpg,640,640
metal_nut,train,metal_nut\train\good\041.jpg,640,640
metal_nut,train,metal_nut\train\good\042.jpg,640,640
metal_nut,train,metal_nut\train\good\043.jpg,640,640
metal_nut,train,metal_nut\train\good\044.jpg,640,640
metal_nut,train,metal_nut\train\good\045.jpg,640,640
metal_nut,train,metal_nut\train\good\046.jpg,640,640
metal_nut,train,metal_nut\train\good\047.jpg,640,640
metal_nut,train,metal_nut\train\good\048.jpg,640,640
metal_nut,train,metal_nut\train\good\049.jpg,640,640
metal_nut,train,metal_nut\train\good\050.jpg,640,640
metal_nut,train,metal_nut\train\good\051.jpg,640,640
metal_nut,train,metal_nut\train\good\052.jpg,640,640
metal_nut,train,metal_nut\train\good\053.jpg,640,640
metal_nut,train,metal_nut\train\good\054.jpg,640,640
metal_nut,train,metal_nut\train\good\055.jpg,640,640
metal_nut,train,metal_nut\train\good\056.jpg,640,640
metal_nut,train,metal_nut\train\good\057.jpg,640,640
metal_nut,train,metal_nut\train\good\058.jpg,640,640
metal_nut,train,metal_nut\train\good\059.jpg,640,640
metal_nut,train,metal_nut\train\good\060.jpg,640,640
metal_nut,train,metal_nut\train\good\061.jpg,640,640
metal_nut,train,metal_nut\train\good\062.jpg,640,640
metal_nut,train,metal_nut\train\good\063.jpg,640,640
metal_nut,train,metal_nut\train\good\064.jpg,640,640
metal_nut,train,metal_nut\train\good\065.jpg,640,640
metal_nut,train,metal_nut\train\good\066.jpg,640,640
metal_nut,train,metal_nut\train\good\067.jpg,640,640
metal_nut,train,metal_nut\train\good\068.jpg,640,640
metal_nut,train,metal_nut\train\good\069.jpg,640,640
metal_nut,train,metal_nut\train\good\070.jpg,640,640
metal_nut,train,metal_nut\train\good\071.jpg,640,640
metal_nut,train,metal_nut\train\good\072.jpg,640,640
metal_nut,train,metal_nut\train\good\073.jpg,640,640
metal_nut,train,metal_nut\train\good\074.jpg,640,640
metal_nut,train,metal_nut\train\good\075.jpg,640,640
metal_nut,train,metal_nut\train\good\076.jpg,640,640
metal_nut,train,metal_nut\train\good\077.jpg,640,640
metal_nut,train,metal_nut\train\good\078.jpg,640,640
metal_nut,train,metal_nut\train\good\079.jpg,640,640
metal_nut,train,metal_nut\train\good\080.jpg,640,640
metal_nut,train,metal_nut\train\good\081.jpg,640,640
metal_nut,train,metal_nut\train\good\082.jpg,640,640
metal_nut,train,metal_nut\train\good\083.jpg,640,640
metal_nut,train,metal_nut\train\good\084.jpg,640,640
metal_nut,train,metal_nut\train\good\085.jpg,640,640
metal_nut,train,metal_nut\train\good\086.jpg,640,640
metal_nut,train,metal_nut\train\good\087.jpg,640,640
metal_nut,train,metal_nut\train\good\088.jpg,640,640
metal_nut,train,metal_nut\train\good\089.jpg,640,640
metal_nut,train,metal_nut\train\good\090.jpg,640,640
metal_nut,train,metal_nut\train\good\091.jpg,640,640
metal_nut,train,metal_nut\train\good\092.jpg,640,640
metal_nut,train,metal_nut\train\good\093.jpg,640,640
metal_nut,train,metal_nut\train\good\094.jpg,640,640
metal_nut,train,metal_nut\train\good\095.jpg,640,640
metal_nut,train,metal_nut\train\good\096.jpg,640,640
metal_nut,train,metal_nut\train\good\097.jpg,640,640
metal_nut,train,metal_nut\train\good\098.jpg,640,640
metal_nut,train,metal_nut\train\good\099.jpg,640,640
metal_nut,train,metal_nut\train\good\100.jpg,640,640
metal_nut,train,metal_nut\train\good\101.jpg,640,640
metal_nut,train,metal_nut\train\good\102.jpg,640,640
metal_nut,train,metal_nut\train\good\103.jpg,640,640
metal_nut,train,metal_nut\train\good\104.jpg,640,640
metal_nut,train,metal_nut\train\good\105.jpg,640,640
metal_nut,train,metal_nut\train\good\106.jpg,640,640
metal_nut,train,metal_nut\train\good\107.jpg,640,640
metal_nut,train,metal_nut\train\good\108.jpg,640,640
metal_nut,train,metal_nut\train\good\109.jpg,640,640
metal_nut,train,metal_nut\train\good\110.jpg,640,640
metal_nut,train,metal_nut\train\good\111.jpg,640,640
metal_nut,train,metal_nut\train\good\112.jpg,640,640
metal_nut,train,metal_nut\train\good\113.jpg,640,640
metal_nut,train,metal_nut\train\good\114.jpg,640,640
metal_nut,train,metal_nut\train\good\115.jpg,640,640
metal_nut,train,metal_nut\train\good\116.jpg,640,640
metal_nut,train,metal_nut\train\good\117.jpg,640,640
metal_nut,train,metal_nut\train\good\118.jpg,640,640
metal_nut,train,metal_nut\train\good\119.jpg,640,640
metal_nut,train,metal_nut\train\good\120.jpg,640,640
metal_nut,train,metal_nut\train\good\121.jpg,640,640
metal_nut,train,metal_nut\train\good\122.jpg,640,640
metal_nut,train,metal_nut\train\good\123.jpg,640,640
metal_nut,train,metal_nut\train\good\124.jpg,640,640
metal_nut,train,metal_nut\train\good\125.jpg,640,640
metal_nut,train,metal_nut\train\good\126.jpg,640,640
metal_nut,train,metal_nut\train\good\127.jpg,640,640
metal_nut,train,metal_nut\train\good\128.jpg,640,640
metal_nut,train,metal_nut\train\good\129.jpg,640,640
metal_nut,train,metal_nut\train\good\130.jpg,640,640
metal_nut,train,metal_nut\train\good\131.jpg,640,640
metal_nut,train,metal_nut\train\good\132.jpg,640,640
metal_nut,train,metal_nut\train\good\133.jpg,640,640
metal_nut,train,metal_nut\train\good\134.jpg,640,640
metal_nut,train,metal_nut\train\good\135.jpg,640,640
metal_nut,train,metal_nut\train\good\136.jpg,640,640
metal_nut,train,metal_nut\train\good\137.jpg,640,640
metal_nut,train,metal_nut\train\good\138.jpg,640,640
metal_nut,train,metal_nut\train\good\139.jpg,640,640
metal_nut,train,metal_nut\train\good\140.jpg,640,640
metal_nut,train,metal_nut\train\good\141.jpg,640,640
metal_nut,train,metal_nut\train\good\142.jpg,640,640
metal_nut,train,metal_nut\train\good\143.jpg,640,640
metal_nut,train,metal_nut\train\good\144.jpg,640,640
metal_nut,train,metal_nut\train\good\145.jpg,640,640
metal_nut,train,metal_nut\train\good\146.jpg,640,640
metal_nut,train,metal_nut\train\good\147.jpg,640,640
metal_nut,train,metal_nut\train\good\148.jpg,640,640
metal_nut,train,metal_nut\train\good\149.jpg,640,640
metal_nut,train,metal_nut\train\good\150.jpg,640,640
metal_nut,train,metal_nut\train\good\151.jpg,640,640
metal_nut,train,metal_nut\train\good\152.jpg,640,640
metal_nut,train,metal_nut\train\good\153.jpg,640,640
metal_nut,train,metal_nut\train\good\154.jpg,640,640
metal_nut,train,metal_nut\train\good\155.jpg,640,640
metal_nut,train,metal_nut\train\good\156.jpg,640,640
metal_nut,train,metal_nut\train\good\157.jpg,640,640
metal_nut,train,metal_nut\train\good\158.jpg,640,640
metal_nut,train,metal_nut\train\good\159.jpg,640,640
metal_nut,train,metal_nut\train\good\160.jpg,640,640
metal_nut,train,metal_nut\train\good\161.jpg,640,640
metal_nut,train,metal_nut\train\good\162.jpg,640,640
metal_nut,train,metal_nut\train\good\163.jpg,640,640
metal_nut,train,metal_nut\train\good\164.jpg,640,640
metal_nut,train,metal_nut\train\good\165.jpg,640,640
metal_nut,train,metal_nut\train\good\166.jpg,640,640
metal_nut,train,metal_nut\train\good\167.jpg,640,640
metal_nut,train,metal_nut\train\good\168.jpg,640,640
metal_nut,train,metal_nut\train\good\169.jpg,640,640
metal_nut,train,metal_nut\train\good\170.jpg,640,640
metal_nut,train,metal_nut\train\good\171.jpg,640,640
metal_nut,train,metal_nut\train\good\172.jpg,640,640
metal_nut,train,metal_nut\train\good\173.jpg,640,640
metal_nut,train,metal_nut\train\good\174.jpg,640,640
metal_nut,train,metal_nut\train\good\175.jpg,640,640
metal_nut,train,metal_nut\train\good\176.jpg,640,640
metal_nut,train,metal_nut\train\good\177.jpg,640,640
metal_nut,train,metal_nut\train\good\178.jpg,640,640
metal_nut,train,metal_nut\train\good\179.jpg,640,640
metal_nut,train,metal_nut\train\good\180.jpg,640,640
metal_nut,train,metal_nut\train\good\181.jpg,640,640
metal_nut,train,metal_nut\train\good\182.jpg,640,640
metal_nut,train,metal_nut\train\good\183.jpg,640,640
metal_nut,train,metal_nut\train\good\184.jpg,640,640
metal_nut,train,metal_nut\train\good\185.jpg,640,640
metal_nut,train,metal_nut\train\good\186.jpg,640,640
metal_nut,train,metal_nut\train\good\187.jpg,640,640
metal_nut,train,metal_nut\train\good\188.jpg,640,640
metal_nut,train,metal_nut\train\good\189.jpg,640,640
metal_nut,train,metal_nut\train\good\190.jpg,640,640
metal_nut,train,metal_nut\train\good\191.jpg,640,640
metal_nut,train,metal_nut\train\good\192.jpg,640,640
metal_nut,train,metal_nut\train\good\193.jpg,640,640
metal_nut,train,metal_nut\train\good\194.jpg,640,640
metal_nut,train,metal_nut\train\good\195.jpg,640,640
metal_nut,train,metal_nut\train\good\196.jpg,640,640
metal_nut,train,metal_nut\train\good\197.jpg,640,640
metal_nut,train,metal_nut\train\good\198.jpg,640,640
metal_nut,train,metal_nut\train\good\199.jpg,640,640
metal_nut,train,metal_nut\train\good\200.jpg,640,640
metal_nut,train,metal_nut\train\good\201.jpg,640,640
metal_nut,train,metal_nut\train\good\202.jpg,640,640
metal_nut,train,metal_nut\train\good\203.jpg,640,640
metal_nut,train,metal_nut\train\good\204.jpg,640,640
metal_nut,train,metal_nut\train\good\205.jpg,640,640
metal_nut,train,metal_nut\train\good\206.jpg,640,640
metal_nut,train,metal_nut\train\good\207.jpg,640,640
metal_nut,train,metal_nut\train\good\208.jpg,640,640
metal_nut,train,metal_nut\train\good\209.jpg,640,640
metal_nut,train,metal_nut\train\good\210.jpg,640,640
metal_nut,train,metal_nut\train\good\211.jpg,640,640
metal_nut,train,metal_nut\train\good\212.jpg,640,640
metal_nut,train,metal_nut\train\good\213.jpg,640,640
metal_nut,train,metal_nut\train\good\214.jpg,640,640
metal_nut,train,metal_nut\train\good\215.jpg,640,640
metal_nut,train,metal_nut\train\good\216.jpg,640,640
metal_nut,train,metal_nut\train\good\217.jpg,640,640
metal_nut,train,metal_nut\train\good\218.jpg,640,640
metal_nut,train,metal_nut\train\good\219.jpg,640,640
pill,test,pill\test\color\000.jpg,640,640
pill,test,pill\test\color\001.jpg,640,640
pill,test,pill\test\color\002.jpg,640,640
pill,test,pill\test\color\003.jpg,640,640
pill,test,pill\test\color\004.jpg,640,640
pill,test,pill\test\color\005.jpg,640,640
pill,test,pill\test\color\006.jpg,640,640
pill,test,pill\test\color\007.jpg,640,640
pill,test,pill\test\color\008.jpg,640,640
pill,test,pill\test\color\009.jpg,640,640
pill,test,pill\test\color\010.jpg,640,640
pill,test,pill\test\color\011.jpg,640,640
pill,test,pill\test\color\012.jpg,640,640
pill,test,pill\test\color\013.jpg,640,640
pill,test,pill\test\color\014.jpg,640,640
pill,test,pill\test\color\015.jpg,640,640
pill,test,pill\test\color\016.jpg,640,640
pill,test,pill\test\color\017.jpg,640,640
pill,test,pill\test\color\018.jpg,640,640
pill,test,pill\test\color\019.jpg,640,640
pill,test,pill\test\color\020.jpg,640,640
pill,test,pill\test\color\021.jpg,640,640
pill,test,pill\test\color\022.jpg,640,640
pill,test,pill\test\color\023.jpg,640,640
pill,test,pill\test\color\024.jpg,640,640
pill,test,pill\test\combined\000.jpg,640,640
pill,test,pill\test\combined\001.jpg,640,640
pill,test,pill\test\combined\002.jpg,640,640
pill,test,pill\test\combined\003.jpg,640,640
pill,test,pill\test\combined\004.jpg,640,640
pill,test,pill\test\combined\005.jpg,640,640
pill,test,pill\test\combined\006.jpg,640,640
pill,test,pill\test\combined\007.jpg,640,640
pill,test,pill\test\combined\008.jpg,640,640
pill,test,pill\test\combined\009.jpg,640,640
pill,test,pill\test\combined\010.jpg,640,640
pill,test,pill\test\combined\011.jpg,640,640
pill,test,pill\test\combined\012.jpg,640,640
pill,test,pill\test\combined\013.jpg,640,640
pill,test,pill\test\combined\014.jpg,640,640
pill,test,pill\test\combined\015.jpg,640,640
pill,test,pill\test\combined\016.jpg,640,640
pill,test,pill\test\contamination\000.jpg,640,640
pill,test,pill\test\contamination\001.jpg,640,640
pill,test,pill\test\contamination\002.jpg,640,640
pill,test,pill\test\contamination\003.jpg,640,640
pill,test,pill\test\contamination\004.jpg,640,640
pill,test,pill\test\contamination\005.jpg,640,640
pill,test,pill\test\contamination\006.jpg,640,640
pill,test,pill\test\contamination\007.jpg,640,640
pill,test,pill\test\contamination\008.jpg,640,640
pill,test,pill\test\contamination\009.jpg,640,640
pill,test,pill\test\contamination\010.jpg,640,640
pill,test,pill\test\contamination\011.jpg,640,640
pill,test,pill\test\contamination\012.jpg,640,640
pill,test,pill\test\contamination\013.jpg,640,640
pill,test,pill\test\contamination\014.jpg,640,640
pill,test,pill\test\contamination\015.jpg,640,640
pill,test,pill\test\contamination\016.jpg,640,640
pill,test,pill\test\contamination\017.jpg,640,640
pill,test,pill\test\contamination\018.jpg,640,640
pill,test,pill\test\contamination\019.jpg,640,640
pill,test,pill\test\contamination\020.jpg,640,640
pill,test,pill\test\crack\000.jpg,640,640
pill,test,pill\test\crack\001.jpg,640,640
pill,test,pill\test\crack\002.jpg,640,640
pill,test,pill\test\crack\003.jpg,640,640
pill,test,pill\test\crack\004.jpg,640,640
pill,test,pill\test\crack\005.jpg,640,640
pill,test,pill\test\crack\006.jpg,640,640
pill,test,pill\test\crack\007.jpg,640,640
pill,test,pill\test\crack\008.jpg,640,640
pill,test,pill\test\crack\009.jpg,640,640
pill,test,pill\test\crack\010.jpg,640,640
pill,test,pill\test\crack\011.jpg,640,640
pill,test,pill\test\crack\012.jpg,640,640
pill,test,pill\test\crack\013.jpg,640,640
pill,test,pill\test\crack\014.jpg,640,640
pill,test,pill\test\crack\015.jpg,640,640
pill,test,pill\test\crack\016.jpg,640,640
pill,test,pill\test\crack\017.jpg,640,640
pill,test,pill\test\crack\018.jpg,640,640
pill,test,pill\test\crack\019.jpg,640,640
pill,test,pill\test\crack\020.jpg,640,640
pill,test,pill\test\crack\021.jpg,640,640
pill,test,pill\test\crack\022.jpg,640,640
pill,test,pill\test\crack\023.jpg,640,640
pill,test,pill\test\crack\024.jpg,640,640
pill,test,pill\test\crack\025.jpg,640,640
pill,test,pill\test\faulty_imprint\000.jpg,640,640
pill,test,pill\test\faulty_imprint\001.jpg,640,640
pill,test,pill\test\faulty_imprint\002.jpg,640,640
pill,test,pill\test\faulty_imprint\003.jpg,640,640
pill,test,pill\test\faulty_imprint\004.jpg,640,640
pill,test,pill\test\faulty_imprint\005.jpg,640,640
pill,test,pill\test\faulty_imprint\006.jpg,640,640
pill,test,pill\test\faulty_imprint\007.jpg,640,640
pill,test,pill\test\faulty_imprint\008.jpg,640,640
pill,test,pill\test\faulty_imprint\009.jpg,640,640
pill,test,pill\test\faulty_imprint\010.jpg,640,640
pill,test,pill\test\faulty_imprint\011.jpg,640,640
pill,test,pill\test\faulty_imprint\012.jpg,640,640
pill,test,pill\test\faulty_imprint\013.jpg,640,640
pill,test,pill\test\faulty_imprint\014.jpg,640,640
pill,test,pill\test\faulty_imprint\015.jpg,640,640
pill,test,pill\test\faulty_imprint\016.jpg,640,640
pill,test,pill\test\faulty_imprint\017.jpg,640,640
pill,test,pill\test\faulty_imprint\018.jpg,640,640
pill,test,pill\test\good\000.jpg,640,640
pill,test,pill\test\good\001.jpg,640,640
pill,test,pill\test\good\002.jpg,640,640
pill,test,pill\test\good\003.jpg,640,640
pill,test,pill\test\good\004.jpg,640,640
pill,test,pill\test\good\005.jpg,640,640
